tickers,BEN,SCHW,NTRS,ADS,CINF,CBOE,AMG,FITB,PRU,AFL,COF,WFC,TRV,AJG,GS,JPM,V,PBCT,L,HIG,AMP,MTB,UNM,DFS,BAC,TROW,MS,MMC,CME,PNC,AIZ,WU,RF,C,LNC,CB,KEY,ZION,HBAN,MCO,AON,BLK,BK,PGR,AIG,MA,STT,MET,PFG,ICE,NDAQ,CMA,AXP,USB,RJF,ALL
L,0.3945355191256831,0.3967213114754098,0.4371584699453551,0.2174863387978142,0.3617486338797814,0.19562841530054642,0.45027322404371584,0.3967213114754098,0.43278688524590164,0.4196721311475409,0.28524590163934427,0.45792349726775955,0.34818257654521084,0.3901639344262295,0.46775956284153003,0.5289617486338797,0.11693989071038251,0.283684077279379,1.0,0.4797814207650273,0.5180327868852458,0.4371584699453551,0.4448087431693989,0.25573770491803277,0.3978142076502732,0.3792349726775956,0.43934426229508194,0.394089201239032,0.2153005464480874,0.4229508196721311,0.2710382513661202,0.24104947606976132,0.20606723917981865,0.4404371584699453,0.473224043715847,0.3508196721311475,0.35905905001778476,0.3038251366120218,0.2563542047091113,0.3625924107673323,0.2858704670850004,0.44371584699453553,0.492896174863388,0.42841530054644805,0.3333333333333333,0.26994535519125684,0.4994535519125683,0.46338797814207644,0.3967213114754098,0.3300546448087432,0.35628415300546445,0.3333333333333333,0.2885245901639344,0.38469945355191254,0.4251366120218579,0.5125683060109288
HIG,0.4316939890710382,0.5300546448087432,0.5158469945355191,0.30928961748633876,0.3398907103825136,0.1825136612021858,0.4306010928961748,0.4076502732240437,0.5027322404371585,0.39562841530054643,0.414207650273224,0.4797814207650273,0.29570922121029675,0.3333333333333333,0.5202185792349726,0.49836065573770494,0.08633879781420764,0.25526100980630057,0.4797814207650273,1.0,0.4196721311475409,0.4546448087431693,0.4251366120218579,0.19453551912568307,0.45027322404371584,0.40546448087431686,0.5158469945355191,0.36343781892044064,0.37486338797814206,0.4622950819672131,0.08087431693989071,0.2563542047091113,0.3787920338239107,0.5060109289617486,0.5366120218579234,0.18469945355191256,0.42145650688063147,0.47213114754098356,0.39628315226888206,0.28165172178759595,0.23121072194446493,0.4131147540983606,0.5366120218579234,0.24918032786885247,0.30928961748633876,0.13879781420765025,0.5147540983606557,0.5814207650273223,0.4404371584699453,0.26666666666666666,0.3978142076502732,0.45355191256830596,0.22513661202185792,0.41530054644808745,0.44699453551912566,0.3901639344262295
AMP,0.4590163934426229,0.3475409836065574,0.40327868852459015,0.18579234972677594,0.45027322404371584,0.14863387978142076,0.5103825136612021,0.25136612021857924,0.3967213114754098,0.3683060109289617,0.15956284153005462,0.380327868852459,0.37332605930985713,0.3540983606557377,0.4448087431693989,0.4797814207650273,0.10054644808743168,0.1754577819011188,0.5180327868852458,0.4196721311475409,1.0,0.37486338797814206,0.321311475409836,0.2743169398907104,0.3224043715846994,0.4786885245901639,0.4163934426229508,0.42692996800895133,0.23825136612021858,0.3868852459016393,0.2262295081967213,0.257447399611922,0.1645258328730117,0.3366120218579235,0.3584699453551912,0.37377049180327865,0.24630575077439504,0.346448087431694,0.2672861537372183,0.4304075826152195,0.29024324669624324,0.39234972677595625,0.31912568306010924,0.39890710382513656,0.18360655737704917,0.14863387978142076,0.3256830601092896,0.40546448087431686,0.3693989071038251,0.27650273224043714,0.4688524590163934,0.3103825136612022,0.28306010928961745,0.32459016393442625,0.5005464480874317,0.43934426229508194
MTB,0.2775956284153005,0.37377049180327865,0.42950819672131146,0.17267759562841528,0.29071038251366116,0.13114754098360656,0.3836065573770492,0.5661202185792349,0.48415300546448087,0.3114754098360656,0.3540983606557377,0.507103825136612,0.2989888059187289,0.26229508196721313,0.34863387978142074,0.4622950819672131,0.04590163934426229,0.49029791391060296,0.4371584699453551,0.4546448087431693,0.37486338797814206,1.0,0.33879781420765026,0.17814207650273223,0.32677595628415296,0.36721311475409835,0.3770491803278689,0.3273129754735294,0.1967213114754098,0.5377049180327869,0.09508196721311475,0.31429353455807885,0.23011752704165425,0.40218579234972673,0.3519125683060109,0.3256830601092896,0.5528195739603088,0.4754098360655738,0.4203334401307176,0.28602689416487903,0.14484832462241895,0.39890710382513656,0.3650273224043716,0.2808743169398907,0.0983606557377049,0.08743169398907102,0.38907103825136613,0.45355191256830596,0.2775956284153005,0.22185792349726777,0.32021857923497266,0.5158469945355191,0.3355191256830601,0.5103825136612021,0.36721311475409835,0.37814207650273224
UNM,0.3136612021857923,0.3224043715846994,0.2797814207650273,0.2524590163934426,0.35956284153005463,0.018579234972677595,0.2885245901639344,0.39234972677595625,0.45027322404371584,0.4240437158469945,0.24153005464480873,0.41857923497267757,0.25854059451473266,0.2612021857923497,0.3934426229508196,0.4306010928961748,0.10819672131147541,0.2137196034994936,0.4448087431693989,0.4251366120218579,0.321311475409836,0.33879781420765026,1.0,0.15737704918032785,0.3322404371584699,0.30928961748633876,0.33879781420765026,0.3163660532168896,0.18469945355191256,0.37486338797814206,0.1792349726775956,0.1776441717067402,0.25416781490348983,0.33770491803278685,0.3836065573770492,0.11475409836065573,0.31308197653989767,0.24918032786885247,0.26291337412597554,0.24665034276933165,0.21699918820792574,0.31256830601092894,0.36393442622950817,0.26885245901639343,0.2327868852459016,0.160655737704918,0.3398907103825136,0.380327868852459,0.35956284153005463,0.22513661202185792,0.30163934426229505,0.2896174863387978,0.22513661202185792,0.21857923497267756,0.2612021857923497,0.3508196721311475
DFS,0.2819672131147541,0.20765027322404372,0.21092896174863388,0.06120218579234973,0.17704918032786884,0.16174863387978142,0.23715846994535517,0.18360655737704917,0.25464480874316936,0.15628415300546447,0.10710382513661201,0.11366120218579233,0.1535938838449046,0.17704918032786884,0.2349726775956284,0.15846994535519124,0.07431693989071038,0.1535938838449046,0.25573770491803277,0.19453551912568307,0.2743169398907104,0.17814207650273223,0.15737704918032785,1.0,0.14754098360655737,0.20983606557377046,0.19999999999999996,0.22331721403545146,0.034972677595628415,0.24043715846994532,0.16721311475409836,0.1754577819011188,0.07488385084253357,0.14863387978142076,0.3300546448087432,0.08524590163934426,0.09523822363276607,0.11693989071038251,0.12298442656620477,0.135083447148614,0.05520634259194081,0.19781420765027322,0.2754098360655738,0.1650273224043716,0.0896174863387978,0.0721311475409836,0.23825136612021858,0.2590163934426229,0.32349726775956283,0.18688524590163932,0.1519125683060109,0.13989071038251366,0.1628415300546448,0.15409836065573768,0.25136612021857924,0.14863387978142076
BAC,0.33879781420765026,0.34098360655737703,0.4207650273224044,0.22295081967213112,0.30163934426229505,0.23387978142076501,0.3530054644808743,0.3540983606557377,0.3967213114754098,0.38142076502732236,0.3431693989071038,0.38907103825136613,0.24214267097257203,0.3038251366120218,0.4688524590163934,0.5540983606557377,-0.013114754098360654,0.21262640859668291,0.3978142076502732,0.45027322404371584,0.3224043715846994,0.32677595628415296,0.3322404371584699,0.14754098360655737,1.0,0.3038251366120218,0.5234972677595627,0.30322974650892187,0.2710382513661202,0.3759562841530054,0.11256830601092896,0.18748292583203657,0.3820716185323428,0.5595628415300546,0.42622950819672134,0.12459016393442623,0.41269896907531967,0.38797814207650266,0.33178465300305016,0.331966204126351,0.249795035292247,0.346448087431694,0.3825136612021857,0.27650273224043714,0.2863387978142076,0.06557377049180328,0.37814207650273224,0.42950819672131146,0.3169398907103825,0.18907103825136612,0.3180327868852459,0.30819672131147535,0.28306010928961745,0.3333333333333333,0.3999999999999999,0.31256830601092894
TROW,0.4622950819672131,0.29180327868852457,0.2994535519125683,0.1650273224043716,0.35956284153005463,0.08415300546448087,0.5245901639344263,0.4010928961748634,0.3978142076502732,0.3497267759562841,0.30273224043715846,0.34426229508196715,0.32631867848899665,0.3158469945355191,0.3300546448087432,0.4371584699453551,0.09071038251366119,0.2814976874737576,0.3792349726775956,0.40546448087431686,0.4786885245901639,0.36721311475409835,0.30928961748633876,0.20983606557377046,0.3038251366120218,1.0,0.36284153005464476,0.3218395143452095,0.20437158469945355,0.433879781420765,0.16174863387978142,0.2672861537372183,0.30445478043278246,0.2808743169398907,0.3224043715846994,0.2153005464480874,0.35358558888946484,0.2994535519125683,0.28477727218218973,0.4435330997470686,0.1995080697629544,0.41530054644808745,0.22185792349726777,0.2775956284153005,0.21311475409836067,0.073224043715847,0.3005464480874317,0.3868852459016393,0.38142076502732236,0.31256830601092894,0.38907103825136613,0.3551912568306011,0.2819672131147541,0.31912568306010924,0.4797814207650273,0.24153005464480873
MS,0.41530054644808745,0.3978142076502732,0.5103825136612021,0.25792349726775954,0.3475409836065574,0.2448087431693989,0.4775956284153005,0.3999999999999999,0.4754098360655738,0.4622950819672131,0.39125683060109284,0.4415300546448087,0.29024324669624324,0.3519125683060109,0.7027322404371584,0.5650273224043716,0.10710382513661201,0.2716589333484612,0.43934426229508194,0.5158469945355191,0.4163934426229508,0.3770491803278689,0.33879781420765026,0.19999999999999996,0.5234972677595627,0.36284153005464476,1.0,0.3481121277611449,0.2754098360655738,0.45027322404371584,0.2349726775956284,0.29461602630748607,0.35364855105926435,0.6404371584699453,0.46120218579234973,0.21202185792349726,0.38861574011071215,0.39890710382513656,0.3558349408648858,0.33634137650363405,0.3503689663508322,0.3551912568306011,0.5180327868852458,0.3136612021857923,0.28415300546448086,0.22513661202185792,0.448087431693989,0.5234972677595627,0.3715846994535519,0.24590163934426226,0.34426229508196715,0.34535519125683056,0.307103825136612,0.4229508196721311,0.5617486338797814,0.30819672131147535
MMC,0.4575813503275427,0.22988536738943535,0.32840766769919333,0.13683652820799722,0.4619601192301987,0.246305750774395,0.43130873691160726,0.31308197653989767,0.3043244387345858,0.3010403620575939,0.247400443000059,0.3743847411770804,0.37284458686477,0.4641495036815266,0.42036181465496747,0.4028467390443438,0.08648068582745425,0.1834110669599089,0.394089201239032,0.36343781892044064,0.4269299680089514,0.3273129754735294,0.3163660532168896,0.22331721403545146,0.30322974650892187,0.32183951434520947,0.348112127761145,1.0,0.18500298613721225,0.38971043233637614,0.23973759742041115,0.19874094718342367,0.29400520285812265,0.35468028111512884,0.345922743309817,0.30870320763724174,0.36622807017543857,0.345922743309817,0.37722455264291715,0.3062175780403124,0.31809501463793155,0.25615798080537083,0.27695713309298636,0.34263866663282505,0.2594420574823627,0.17515075610623645,0.2846199786726343,0.2671049030620106,0.4269299680089514,0.15544629604428487,0.3010403620575939,0.37219535672575244,0.42255119910629546,0.3929945090133681,0.40941489239832773,0.3404492821814971
CME,0.28743169398907104,0.24590163934426226,0.23169398907103822,0.11038251366120218,0.10382513661202186,0.3114754098360656,0.22950819672131145,0.21967213114754097,0.2448087431693989,0.23169398907103822,0.2153005464480874,0.13879781420765025,0.1273572061774476,0.16939890710382513,0.2710382513661202,0.22076502732240436,0.19562841530054642,0.13172998578869044,0.2153005464480874,0.37486338797814206,0.23825136612021858,0.1967213114754098,0.18469945355191256,0.034972677595628415,0.2710382513661202,0.20437158469945355,0.2754098360655738,0.18500298613721225,1.0,0.10163934426229508,0.15300546448087432,0.13828915520555468,0.24542225568100418,0.23060109289617486,0.2240437158469945,0.033879781420765025,0.2736730564159945,0.27322404371584696,0.24760864548662562,0.17883517092144444,0.0781634355509657,0.22513661202185792,0.2087431693989071,0.13114754098360656,0.09071038251366119,0.11475409836065573,0.2568306010928962,0.18360655737704917,0.12786885245901639,0.4174863387978142,0.3584699453551912,0.19562841530054642,0.17049180327868851,0.22076502732240436,0.10819672131147541,0.11693989071038251
PNC,0.34426229508196715,0.4382513661202186,0.5683060109289617,0.09508196721311475,0.2590163934426229,0.14098360655737704,0.4196721311475409,0.5060109289617486,0.46338797814207644,0.2972677595628415,0.3704918032786885,0.5191256830601093,0.2968024161131075,0.28524590163934427,0.4546448087431693,0.46338797814207644,-0.0032786885245901635,0.4432905330897425,0.4229508196721311,0.4622950819672131,0.3868852459016393,0.5377049180327869,0.37486338797814206,0.24043715846994532,0.3759562841530054,0.433879781420765,0.45027322404371584,0.3897104323363761,0.10163934426229508,1.0,0.0633879781420765,0.23449030665289708,0.24760864548662562,0.46448087431693985,0.3967213114754098,0.16721311475409836,0.44225565916824705,0.43934426229508194,0.44001094838131033,0.3374351695979548,0.20278765447138652,0.3519125683060109,0.5278688524590164,0.26448087431693984,0.17595628415300546,0.06229508196721312,0.4863387978142076,0.49398907103825135,0.40327868852459015,0.10054644808743168,0.2448087431693989,0.5191256830601093,0.30819672131147535,0.46775956284153003,0.49726775956284147,0.3551912568306011
AIZ,0.24918032786885247,0.056830601092896164,0.04918032786885245,0.039344262295081964,0.3300546448087432,0.05464480874316939,0.2633879781420765,0.12459016393442623,0.15409836065573768,0.27650273224043714,0.008743169398907104,0.1377049180327869,0.2148127984023043,0.2885245901639344,0.23060109289617486,0.16721311475409836,0.12021857923497266,0.028969664924483787,0.2710382513661202,0.08087431693989071,0.2262295081967213,0.09508196721311475,0.1792349726775956,0.16721311475409836,0.11256830601092896,0.16174863387978142,0.2349726775956284,0.23973759742041117,0.15300546448087432,0.0633879781420765,1.0,0.09237496928750491,0.10986608773247626,0.1901639344262295,0.23606557377049178,0.3147540983606557,0.0788178402478064,0.05355191256830601,0.06941787632848002,0.1635220676009538,0.2148127984023043,0.11693989071038251,0.07650273224043716,0.3355191256830601,0.1355191256830601,0.20983606557377046,0.06775956284153005,0.1431693989071038,0.09398907103825135,0.17595628415300546,0.23060109289617486,0.10273224043715845,0.18907103825136612,0.1431693989071038,0.1989071038251366,0.26229508196721313
WU,0.21481279840230433,0.19076251054046872,0.20934682388825077,0.24323586587538273,0.2519814250978684,0.13719596030274397,0.25088823019505774,0.22137196781916857,0.2399562811669506,0.1874829258320366,0.14484832462241895,0.1623394430673903,0.26790595954073265,0.21699918820792571,0.2814976874737576,0.24214267097257205,0.16780541758144382,0.1038819026790596,0.24104947606976135,0.25635420470911124,0.257447399611922,0.31429353455807885,0.1776441717067402,0.1754577819011188,0.1874829258320366,0.26728615373721837,0.29461602630748607,0.19874094718342367,0.13828915520555468,0.23449030665289708,0.09237496928750491,1.0,0.1957353745215965,0.19294890034609016,0.2104400187910615,0.16780541758144382,0.2523955279657254,0.31647992436370026,0.1913613996719519,0.38293222359998325,0.20995079278294151,0.20934682388825077,0.15359388384490463,0.2104400187910615,0.16889861248425456,0.33397104280867157,0.1776441717067402,0.24432906077819347,0.17983056151236163,0.1645258328730117,0.27712490786251476,0.20169445956857582,0.3219458988777538,0.2968024161131075,0.28040449257094685,0.19950806976295438
RF,0.3230390937805645,0.2388630862641399,0.2738453231540826,0.27056573844565046,0.29024324669624324,0.2006012646657651,0.3306914581002395,0.3864443981435856,0.3077343651412146,0.3602077204761286,0.3831648134351535,0.3153867294608895,0.22197922361946418,0.21371960349949362,0.3317846530030502,0.3055479753355932,0.03990161395259088,0.2340076544559869,0.20606723917981867,0.3787920338239107,0.1645258328730117,0.23011752704165422,0.25416781490348983,0.07488385084253356,0.38207161853234284,0.30445478043278246,0.35364855105926435,0.2940052028581226,0.24542225568100418,0.24760864548662556,0.10986608773247625,0.1957353745215965,1.0,0.2519814250978684,0.4061219063941784,0.15031429913647248,0.39693439864457897,0.3591145255733179,0.33788955713504654,0.18380746732799194,0.11591033351558229,0.29242963650186465,0.26072698432035407,0.1874829258320366,0.21699918820792571,0.05739273239756222,0.2738453231540826,0.3711396695042357,0.3787920338239107,0.1415687399139868,0.20825362898544006,0.26837934864002905,0.3219458988777538,0.26291337412597554,0.2858704670850004,0.13063679088587973
C,0.32459016393442625,0.366120218579235,0.4546448087431693,0.21967213114754097,0.32021857923497266,0.2327868852459016,0.43278688524590164,0.3945355191256831,0.4699453551912568,0.3519125683060109,0.3355191256830601,0.45792349726775955,0.19076251054046872,0.29398907103825134,0.6557377049180327,0.5595628415300546,0.057923497267759555,0.25307462000067915,0.4404371584699453,0.5060109289617486,0.3366120218579235,0.40218579234972673,0.33770491803278685,0.14863387978142076,0.5595628415300546,0.2808743169398907,0.6404371584699453,0.35468028111512884,0.23060109289617486,0.46448087431693985,0.1901639344262295,0.19294890034609016,0.2519814250978684,1.0,0.39234972677595625,0.1737704918032787,0.4247405835576234,0.3868852459016393,0.36567369499018215,0.2455565496750109,0.24432906077819347,0.3366120218579235,0.48415300546448087,0.23825136612021858,0.2983606557377049,0.14098360655737704,0.41857923497267757,0.49836065573770494,0.28524590163934427,0.23387978142076501,0.3366120218579235,0.3836065573770492,0.24043715846994532,0.36721311475409835,0.41857923497267757,0.3683060109289617
LNC,0.4513661202185792,0.44262295081967207,0.4546448087431693,0.2633879781420765,0.2961748633879781,0.1431693989071038,0.4196721311475409,0.40983606557377045,0.46775956284153003,0.4852459016393442,0.28743169398907104,0.4448087431693989,0.30664117023840387,0.3508196721311475,0.448087431693989,0.46338797814207644,0.05573770491803278,0.283684077279379,0.473224043715847,0.5366120218579234,0.3584699453551912,0.3519125683060109,0.3836065573770492,0.3300546448087432,0.42622950819672134,0.3224043715846994,0.46120218579234973,0.34592274330981704,0.2240437158469945,0.3967213114754098,0.23606557377049178,0.2104400187910615,0.4061219063941784,0.39234972677595625,1.0,0.18469945355191256,0.38752104788504815,0.4174863387978142,0.370046474601425,0.19742965352489739,0.2115332136938722,0.35628415300546445,0.4666666666666667,0.31256830601092894,0.24808743169398906,0.17814207650273223,0.4754098360655738,0.5923497267759562,0.4950819672131147,0.22513661202185792,0.30819672131147535,0.4251366120218579,0.26885245901639343,0.3715846994535519,0.414207650273224,0.366120218579235
CB,0.2612021857923497,0.13224043715846992,0.21202185792349726,0.20437158469945355,0.433879781420765,0.11038251366120218,0.26885245901639343,0.13442622950819672,0.146448087431694,0.23825136612021858,0.10819672131147541,0.3355191256830601,0.4104946860054212,0.2983606557377049,0.17704918032786884,0.24043715846994532,0.07759562841530054,0.08253621516220853,0.3508196721311475,0.18469945355191256,0.37377049180327865,0.3256830601092896,0.11475409836065573,0.08524590163934426,0.12459016393442623,0.2153005464480874,0.21202185792349726,0.30870320763724174,0.033879781420765025,0.16721311475409836,0.3147540983606557,0.16780541758144382,0.15031429913647248,0.1737704918032787,0.18469945355191256,1.0,0.22769598293810742,0.20109289617486337,0.20606723917981865,0.2258682739772372,0.19404209524890087,0.13114754098360656,0.1628415300546448,0.4065573770491803,0.15628415300546447,0.18032786885245902,0.160655737704918,0.16393442622950818,0.160655737704918,0.07868852459016393,0.21857923497267756,0.2153005464480874,0.30819672131147535,0.253551912568306,0.2633879781420765,0.35956284153005463
KEY,0.3043244387345858,0.38971043233637614,0.41160427684965567,0.1696772949779166,0.21127559955314773,0.14449937378764507,0.37876351007973635,0.5977019552125319,0.4542972736505508,0.3820475867567283,0.4269299680089514,0.5156000382877336,0.2972901771917329,0.21565436845580363,0.3842369712080562,0.44444504361957504,0.1039957614380779,0.41116928742355696,0.3590590500177847,0.4214565068806315,0.246305750774395,0.5528195739603088,0.31308197653989767,0.09523822363276609,0.41269896907531967,0.35358558888946484,0.3886157401107121,0.36622807017543857,0.27367305641599443,0.44225565916824705,0.0788178402478064,0.25239552796572534,0.39693439864457897,0.4247405835576234,0.38752104788504815,0.2276959829381074,1.0,0.6174064152744835,0.5984128244393446,0.18570260993857943,0.19764595573888688,0.3076085154115778,0.3305970521505213,0.30870320763724174,0.19376052394252408,0.15106752714162894,0.395183893464696,0.391899816787704,0.296661593154938,0.2090862151018198,0.31746074544255354,0.46743358035851856,0.3842369712080562,0.4740017337125024,0.30870320763724174,0.31417666876556166
